complaint_id,user_id,complaint_type,channel,event_type,description,timestamp,resolved
complaint-1157,user-2319,wrong_time,email,SIPX-004,User complaint: wrong time,2026-05-29T13:44:36.402Z,true
complaint-1158,user-6421,wrong_time,in_app,REGX-004,User complaint: wrong time,2026-05-29T10:12:36.402Z,true
complaint-1159,user-441,too_many_notifications,in_app,MKTX-003,User complaint: too many notifications,2026-06-06T12:06:36.402Z,false
complaint-1160,user-4307,irrelevant_content,sms,REGX-001,User complaint: irrelevant content,2026-06-11T09:26:36.402Z,true
complaint-1161,user-7513,missing_critical_notification,whatsapp,MKTX-002,User complaint: missing critical notification,2026-06-13T11:43:36.402Z,true
complaint-1162,user-7421,wrong_time,email,MKTX-002,User complaint: wrong time,2026-05-30T10:19:36.402Z,true
complaint-1163,user-7222,wrong_channel,sms,MKTX-005,User complaint: wrong channel,2026-06-10T08:25:36.402Z,true
complaint-1164,user-9713,wrong_time,in_app,RISK-001,User complaint: wrong time,2026-06-09T09:26:36.402Z,true
complaint-1165,user-2285,too_many_notifications,email,TXNX-005,User complaint: too many notifications,2026-05-24T13:31:36.402Z,true
complaint-1166,user-6161,missing_critical_notification,email,REGX-005,User complaint: missing critical notification,2026-06-10T09:54:36.402Z,true
complaint-1167,user-4557,wrong_time,email,TXNX-001,User complaint: wrong time,2026-05-30T08:08:36.402Z,true
complaint-1168,user-6015,too_many_notifications,sms,TXNX-005,User complaint: too many notifications,2026-05-28T12:10:36.402Z,false
complaint-1169,user-447,too_many_notifications,whatsapp,TXNX-004,User complaint: too many notifications,2026-06-10T10:26:36.402Z,false
complaint-1170,user-5453,wrong_channel,whatsapp,RISK-004,User complaint: wrong channel,2026-06-04T12:00:36.402Z,false
complaint-1171,user-5762,missing_critical_notification,in_app,TXNX-002,User complaint: missing critical notification,2026-06-06T10:26:36.402Z,true
complaint-1172,user-6645,too_many_notifications,push,RISK-003,User complaint: too many notifications,2026-06-17T11:02:36.402Z,true
complaint-1173,user-1897,too_many_notifications,in_app,TXNX-002,User complaint: too many notifications,2026-06-01T08:43:36.402Z,true
complaint-1174,user-6885,irrelevant_content,whatsapp,RISK-001,User complaint: irrelevant content,2026-06-10T10:10:36.402Z,true
complaint-1175,user-2481,missing_critical_notification,in_app,TXNX-003,User complaint: missing critical notification,2026-05-28T10:35:36.402Z,true
complaint-1176,user-8756,wrong_time,push,TXNX-002,User complaint: wrong time,2026-05-31T10:26:36.402Z,true
complaint-1177,user-8995,too_many_notifications,push,MKTX-004,User complaint: too many notifications,2026-05-29T09:33:36.402Z,false
complaint-1178,user-989,wrong_time,push,REGX-002,User complaint: wrong time,2026-06-12T12:29:36.402Z,true
complaint-1179,user-288,wrong_channel,sms,TXNX-001,User complaint: wrong channel,2026-06-03T09:12:36.402Z,true
complaint-1180,user-8751,too_many_notifications,in_app,RISK-002,User complaint: too many notifications,2026-05-31T08:39:36.402Z,true
complaint-1181,user-9541,missing_critical_notification,whatsapp,TXNX-002,User complaint: missing critical notification,2026-05-22T11:25:36.402Z,true
complaint-1182,user-5588,too_many_notifications,in_app,REGX-002,User complaint: too many notifications,2026-06-01T10:08:36.402Z,true
complaint-1183,user-7446,irrelevant_content,email,SIPX-004,User complaint: irrelevant content,2026-05-23T09:26:36.402Z,false
complaint-1184,user-7555,wrong_time,in_app,TXNX-004,User complaint: wrong time,2026-05-27T11:06:36.402Z,false
complaint-1185,user-678,too_many_notifications,sms,TXNX-005,User complaint: too many notifications,2026-06-17T13:13:36.402Z,true
complaint-1186,user-2192,too_many_notifications,in_app,MKTX-002,User complaint: too many notifications,2026-05-20T09:25:36.402Z,true
complaint-1187,user-5494,irrelevant_content,whatsapp,MKTX-005,User complaint: irrelevant content,2026-05-29T08:39:36.402Z,true
complaint-1188,user-1757,missing_critical_notification,email,RISK-004,User complaint: missing critical notification,2026-05-27T10:57:36.402Z,true
complaint-1189,user-6619,too_many_notifications,email,TXNX-002,User complaint: too many notifications,2026-06-07T09:14:36.402Z,false
complaint-1190,user-4400,too_many_notifications,whatsapp,TXNX-004,User complaint: too many notifications,2026-05-20T11:17:36.402Z,false
complaint-1191,user-8770,too_many_notifications,whatsapp,REGX-001,User complaint: too many notifications,2026-05-29T08:52:36.402Z,false
complaint-1192,user-375,wrong_channel,in_app,SIPX-001,User complaint: wrong channel,2026-06-04T10:18:36.402Z,true
complaint-1193,user-9295,missing_critical_notification,in_app,RISK-005,User complaint: missing critical notification,2026-06-06T13:43:36.402Z,true
complaint-1194,user-7671,too_many_notifications,email,TXNX-003,User complaint: too many notifications,2026-06-13T10:26:36.402Z,false
complaint-1195,user-8593,too_many_notifications,sms,SIPX-003,User complaint: too many notifications,2026-05-31T09:54:36.402Z,true
complaint-1196,user-6144,too_many_notifications,sms,RISK-002,User complaint: too many notifications,2026-05-29T13:42:36.402Z,true
complaint-1197,user-7690,wrong_channel,in_app,SIPX-001,User complaint: wrong channel,2026-05-19T09:49:36.402Z,true
complaint-1198,user-4066,too_many_notifications,push,REGX-003,User complaint: too many notifications,2026-06-07T13:36:36.402Z,true
complaint-1199,user-8692,irrelevant_content,sms,RISK-003,User complaint: irrelevant content,2026-06-07T09:11:36.402Z,true
complaint-1200,user-1225,wrong_time,whatsapp,TXNX-002,User complaint: wrong time,2026-06-06T08:31:36.402Z,false
complaint-1201,user-2274,missing_critical_notification,whatsapp,TXNX-005,User complaint: missing critical notification,2026-05-28T10:51:36.402Z,false
complaint-1202,user-210,too_many_notifications,in_app,TXNX-003,User complaint: too many notifications,2026-05-24T09:37:36.402Z,true
complaint-1203,user-1654,too_many_notifications,sms,MKTX-003,User complaint: too many notifications,2026-05-23T10:26:36.402Z,true
complaint-1204,user-7249,too_many_notifications,email,TXNX-002,User complaint: too many notifications,2026-06-12T12:25:36.402Z,false
complaint-1205,user-374,too_many_notifications,sms,TXNX-003,User complaint: too many notifications,2026-05-25T09:02:36.402Z,true
complaint-1206,user-5685,missing_critical_notification,whatsapp,MKTX-003,User complaint: missing critical notification,2026-05-29T12:47:36.402Z,false
complaint-1207,user-364,wrong_time,in_app,SIPX-003,User complaint: wrong time,2026-05-19T09:57:36.402Z,true
complaint-1208,user-621,wrong_time,in_app,TXNX-004,User complaint: wrong time,2026-06-01T08:57:36.402Z,true
complaint-1209,user-4743,too_many_notifications,whatsapp,TXNX-005,User complaint: too many notifications,2026-05-22T10:26:36.402Z,false
complaint-1210,user-3479,wrong_channel,push,MKTX-002,User complaint: wrong channel,2026-05-22T10:42:36.403Z,true
complaint-1211,user-2261,wrong_time,whatsapp,SIPX-001,User complaint: wrong time,2026-06-06T10:30:36.403Z,true
complaint-1212,user-3484,wrong_time,in_app,TXNX-002,User complaint: wrong time,2026-06-13T12:05:36.403Z,false
complaint-1213,user-2643,wrong_time,whatsapp,RISK-004,User complaint: wrong time,2026-06-11T12:06:36.403Z,true
complaint-1214,user-6852,missing_critical_notification,sms,MKTX-004,User complaint: missing critical notification,2026-05-27T10:26:36.403Z,true
complaint-1215,user-3959,missing_critical_notification,whatsapp,TXNX-002,User complaint: missing critical notification,2026-05-25T11:51:36.403Z,false
complaint-1216,user-9723,wrong_time,sms,REGX-003,User complaint: wrong time,2026-06-03T11:38:36.403Z,true
complaint-1217,user-5153,too_many_notifications,push,MKTX-003,User complaint: too many notifications,2026-06-13T12:57:36.403Z,false
complaint-1218,user-1002,wrong_channel,email,REGX-004,User complaint: wrong channel,2026-06-14T12:55:36.403Z,false
complaint-1219,user-9169,too_many_notifications,push,TXNX-001,User complaint: too many notifications,2026-06-02T08:49:36.403Z,true
complaint-1220,user-1766,irrelevant_content,in_app,RISK-002,User complaint: irrelevant content,2026-05-20T11:55:36.403Z,true
complaint-1221,user-4977,wrong_channel,sms,SIPX-003,User complaint: wrong channel,2026-05-19T09:50:36.403Z,true
complaint-1222,user-4606,irrelevant_content,in_app,MKTX-001,User complaint: irrelevant content,2026-06-02T12:39:36.403Z,false
complaint-1223,user-6332,too_many_notifications,sms,MKTX-003,User complaint: too many notifications,2026-06-16T10:56:36.403Z,true
complaint-1224,user-978,irrelevant_content,sms,REGX-004,User complaint: irrelevant content,2026-06-10T09:03:36.403Z,true
complaint-1225,user-232,too_many_notifications,whatsapp,TXNX-002,User complaint: too many notifications,2026-06-08T08:27:36.403Z,true
complaint-1226,user-9063,irrelevant_content,whatsapp,RISK-005,User complaint: irrelevant content,2026-05-23T09:12:36.403Z,true
complaint-1227,user-8497,too_many_notifications,push,TXNX-002,User complaint: too many notifications,2026-06-12T10:26:36.403Z,true
complaint-1228,user-5983,missing_critical_notification,push,TXNX-005,User complaint: missing critical notification,2026-05-24T10:26:36.403Z,false
complaint-1229,user-6382,irrelevant_content,email,TXNX-005,User complaint: irrelevant content,2026-06-11T10:26:36.403Z,true
complaint-1230,user-3256,wrong_time,whatsapp,TXNX-004,User complaint: wrong time,2026-05-27T09:33:36.403Z,false
complaint-1231,user-8131,too_many_notifications,sms,SIPX-003,User complaint: too many notifications,2026-06-12T10:43:36.403Z,false
complaint-1232,user-8840,wrong_time,in_app,SIPX-001,User complaint: wrong time,2026-06-02T12:57:36.403Z,false
complaint-1233,user-5935,too_many_notifications,in_app,TXNX-004,User complaint: too many notifications,2026-06-15T13:25:36.403Z,true
complaint-1234,user-6353,too_many_notifications,email,SIPX-002,User complaint: too many notifications,2026-06-04T08:08:36.403Z,false
complaint-1235,user-7349,irrelevant_content,in_app,SIPX-004,User complaint: irrelevant content,2026-06-05T10:26:36.403Z,true
complaint-1236,user-7385,wrong_time,push,TXNX-005,User complaint: wrong time,2026-06-14T13:02:36.403Z,true
complaint-1237,user-6453,too_many_notifications,email,SIPX-002,User complaint: too many notifications,2026-06-10T09:25:36.403Z,true
complaint-1238,user-2321,wrong_channel,email,SIPX-001,User complaint: wrong channel,2026-06-03T10:53:36.403Z,true
complaint-1239,user-1025,too_many_notifications,sms,SIPX-004,User complaint: too many notifications,2026-06-09T08:29:36.403Z,false
complaint-1240,user-4604,too_many_notifications,email,RISK-003,User complaint: too many notifications,2026-06-03T11:10:36.403Z,true
complaint-1241,user-13,irrelevant_content,whatsapp,RISK-003,User complaint: irrelevant content,2026-05-30T09:00:36.403Z,true
complaint-1242,user-5470,too_many_notifications,push,REGX-003,User complaint: too many notifications,2026-06-09T09:26:36.403Z,true
complaint-1243,user-844,irrelevant_content,in_app,TXNX-002,User complaint: irrelevant content,2026-05-30T10:26:36.403Z,false
complaint-1244,user-2862,too_many_notifications,whatsapp,TXNX-001,User complaint: too many notifications,2026-06-06T10:07:36.403Z,true
complaint-1245,user-5861,wrong_time,sms,TXNX-003,User complaint: wrong time,2026-06-05T09:29:36.403Z,true
complaint-1246,user-9448,too_many_notifications,sms,SIPX-003,User complaint: too many notifications,2026-05-23T12:41:36.403Z,true
complaint-1247,user-2626,too_many_notifications,sms,TXNX-001,User complaint: too many notifications,2026-06-04T13:10:36.403Z,true
complaint-1248,user-637,irrelevant_content,sms,TXNX-004,User complaint: irrelevant content,2026-05-30T09:32:36.403Z,false
complaint-1249,user-3199,wrong_time,in_app,REGX-005,User complaint: wrong time,2026-06-15T11:40:36.403Z,false
complaint-1250,user-2810,missing_critical_notification,email,TXNX-003,User complaint: missing critical notification,2026-05-29T10:26:36.403Z,false
complaint-1251,user-2195,irrelevant_content,sms,TXNX-002,User complaint: irrelevant content,2026-06-13T10:26:36.403Z,true
complaint-1252,user-7774,wrong_channel,whatsapp,REGX-005,User complaint: wrong channel,2026-05-20T11:03:36.403Z,true
complaint-1253,user-7998,irrelevant_content,sms,RISK-005,User complaint: irrelevant content,2026-05-20T09:44:36.403Z,true
complaint-1254,user-1976,wrong_time,sms,RISK-005,User complaint: wrong time,2026-06-04T10:25:36.403Z,true
complaint-1255,user-886,too_many_notifications,push,RISK-003,User complaint: too many notifications,2026-05-20T10:26:36.403Z,false
complaint-1256,user-2720,too_many_notifications,push,TXNX-001,User complaint: too many notifications,2026-06-16T13:36:36.403Z,false
complaint-1257,user-7925,wrong_time,email,MKTX-004,User complaint: wrong time,2026-06-11T09:14:36.403Z,false
complaint-1258,user-7264,irrelevant_content,push,TXNX-004,User complaint: irrelevant content,2026-06-16T08:34:36.403Z,false
complaint-1259,user-6176,wrong_time,email,SIPX-005,User complaint: wrong time,2026-06-12T10:26:36.403Z,false
complaint-1260,user-7856,too_many_notifications,email,REGX-005,User complaint: too many notifications,2026-06-01T10:14:36.403Z,false
complaint-1261,user-3578,wrong_time,sms,TXNX-001,User complaint: wrong time,2026-06-11T08:38:36.403Z,false
complaint-1262,user-2861,wrong_time,whatsapp,TXNX-002,User complaint: wrong time,2026-06-04T09:57:36.403Z,true
complaint-1263,user-2943,wrong_channel,email,TXNX-002,User complaint: wrong channel,2026-06-02T11:48:36.403Z,true
complaint-1264,user-7483,wrong_time,whatsapp,RISK-003,User complaint: wrong time,2026-06-16T10:22:36.403Z,false
complaint-1265,user-1861,irrelevant_content,push,TXNX-003,User complaint: irrelevant content,2026-05-25T12:58:36.403Z,true
complaint-1266,user-5205,irrelevant_content,push,TXNX-005,User complaint: irrelevant content,2026-06-12T12:40:36.403Z,true
complaint-1267,user-2864,wrong_channel,whatsapp,SIPX-001,User complaint: wrong channel,2026-06-13T08:13:36.403Z,true
complaint-1268,user-4351,wrong_time,push,RISK-001,User complaint: wrong time,2026-05-28T09:24:36.403Z,false
complaint-1269,user-1825,too_many_notifications,email,TXNX-004,User complaint: too many notifications,2026-05-25T10:26:36.403Z,true
complaint-1270,user-2836,too_many_notifications,sms,TXNX-005,User complaint: too many notifications,2026-06-15T09:17:36.403Z,false
complaint-1271,user-3440,too_many_notifications,sms,SIPX-003,User complaint: too many notifications,2026-06-02T08:03:36.403Z,false
complaint-1272,user-450,irrelevant_content,push,SIPX-002,User complaint: irrelevant content,2026-06-17T11:04:36.403Z,true
complaint-1273,user-5892,wrong_time,push,TXNX-002,User complaint: wrong time,2026-05-26T09:58:36.403Z,true
complaint-1274,user-9222,irrelevant_content,sms,MKTX-001,User complaint: irrelevant content,2026-06-17T11:10:36.403Z,false
complaint-1275,user-7303,wrong_time,sms,TXNX-002,User complaint: wrong time,2026-06-11T08:43:36.403Z,true
complaint-1276,user-4749,too_many_notifications,push,TXNX-003,User complaint: too many notifications,2026-06-03T08:35:36.403Z,true
complaint-1277,user-9142,too_many_notifications,push,REGX-005,User complaint: too many notifications,2026-06-05T10:26:36.403Z,true
complaint-1278,user-1966,irrelevant_content,email,MKTX-004,User complaint: irrelevant content,2026-06-03T10:02:36.403Z,true
complaint-1279,user-6497,too_many_notifications,push,TXNX-003,User complaint: too many notifications,2026-05-27T11:10:36.403Z,true
complaint-1280,user-5038,missing_critical_notification,in_app,TXNX-005,User complaint: missing critical notification,2026-06-01T10:26:36.403Z,false
complaint-1281,user-7972,missing_critical_notification,in_app,MKTX-001,User complaint: missing critical notification,2026-05-28T10:26:36.403Z,true
complaint-1282,user-4262,irrelevant_content,push,MKTX-002,User complaint: irrelevant content,2026-06-15T10:26:36.403Z,false
